日期,名稱,開盤價,最高價,最低價,收盤價,成交量,前一天收盤價,Price_Change,Percentage_Change,前一天成交量,Volume_Change,Volume_Percentage_Change
2024/09/20,黃豆,1012.5,1019.0,1001.25,1012.0,128091.0,1013.25,-1.25,-0.12,116585.0,11506.0,9.87
2024/09/23,黃豆,1012.0,1041.75,1012.0,1039.25,220319.0,1012.0,27.25,2.69,128091.0,92228.0,72.0
2024/09/24,黃豆,1037.0,1058.25,1032.75,1042.25,206134.0,1039.25,3.0,0.29,220319.0,-14185.0,-6.44
2024/09/25,黃豆,1042.0,1054.5,1031.25,1053.25,175631.0,1042.25,11.0,1.06,206134.0,-30503.0,-14.8
2024/09/26,黃豆,1051.75,1064.75,1039.75,1041.0,191090.0,1053.25,-12.25,-1.16,175631.0,15459.0,8.8
2024/09/27,黃豆,1039.75,1069.5,1034.25,1065.75,237043.0,1041.0,24.75,2.38,191090.0,45953.0,24.05
2024/09/30,黃豆,1060.25,1069.75,1052.0,1057.0,167653.0,1065.75,-8.75,-0.82,237043.0,-69390.0,-29.27
2024/10/01,黃豆,1055.75,1065.5,1045.0,1057.25,165015.0,1057.0,0.25,0.02,167653.0,-2638.0,-1.57
2024/10/02,黃豆,1055.0,1063.75,1042.5,1056.0,158797.0,1057.25,-1.25,-0.12,165015.0,-6218.0,-3.77
2024/10/03,黃豆,1053.75,1056.25,1041.75,1046.0,126126.0,1056.0,-10.0,-0.95,158797.0,-32671.0,-20.57
2024/10/04,黃豆,1045.0,1055.25,1036.25,1037.75,136658.0,1046.0,-8.25,-0.79,126126.0,10532.0,8.35
2024/10/07,黃豆,1033.5,1039.0,1026.5,1034.0,170260.0,1037.75,-3.75,-0.36,136658.0,33602.0,24.59
2024/10/08,黃豆,1032.5,1039.5,1011.5,1016.25,215735.0,1034.0,-17.75,-1.72,170260.0,45475.0,26.71
2024/10/09,黃豆,1015.0,1027.25,1011.5,1020.25,185293.0,1016.25,4.0,0.39,215735.0,-30442.0,-14.11
2024/10/10,黃豆,1019.75,1025.5,1011.75,1014.75,158953.0,1020.25,-5.5,-0.54,185293.0,-26340.0,-14.22
2024/10/11,黃豆,1014.5,1023.75,1004.0,1005.5,213825.0,1014.75,-9.25,-0.91,158953.0,54872.0,34.52
2024/10/14,黃豆,1002.0,1008.5,995.5,996.0,165943.0,1005.5,-9.5,-0.94,213825.0,-47882.0,-22.39
2024/10/15,黃豆,995.0,996.0,981.0,991.0,239187.0,996.0,-5.0,-0.5,165943.0,73244.0,44.14
2024/10/16,黃豆,991.0,1001.5,978.25,980.0,247535.0,991.0,-11.0,-1.11,239187.0,8348.0,3.49
2024/10/17,黃豆,978.75,991.25,968.25,988.75,236377.0,980.0,8.75,0.89,247535.0,-11158.0,-4.51
2024/10/18,黃豆,989.5,995.5,969.25,970.0,229536.0,988.75,-18.75,-1.9,236377.0,-6841.0,-2.89
2024/10/21,黃豆,970.0,983.75,969.0,981.0,184725.0,970.0,11.0,1.13,229536.0,-44811.0,-19.52
2024/10/22,黃豆,980.5,997.0,976.75,991.75,185249.0,981.0,10.75,1.1,184725.0,524.0,0.28
2024/10/23,黃豆,992.0,999.75,985.0,997.5,157963.0,991.75,5.75,0.58,185249.0,-27286.0,-14.73
2024/10/24,黃豆,997.5,1012.25,994.25,996.25,190684.0,997.5,-1.25,-0.13,157963.0,32721.0,20.71
2024/10/25,黃豆,996.25,996.25,984.0,987.75,143812.0,996.25,-8.5,-0.85,190684.0,-46872.0,-24.58
2024/10/28,黃豆,984.0,985.5,973.5,974.0,109011.0,987.75,-13.75,-1.39,143812.0,-34801.0,-24.2
2024/10/29,黃豆,974.75,980.5,965.0,965.25,82001.0,974.0,-8.75,-0.9,109011.0,-27010.0,-24.78
2024/10/30,黃豆,965.0,979.0,963.75,976.5,57700.0,965.25,11.25,1.17,82001.0,-24301.0,-29.64
2024/10/31,黃豆,977.5,985.5,975.5,982.5,7820.0,976.5,6.0,0.61,57700.0,-49880.0,-86.45
2024/11/01,黃豆,984.25,997.25,978.25,982.5,3051.0,982.5,0.0,0.0,7820.0,-4769.0,-60.98
2024/11/04,黃豆,990.0,995.0,982.5,987.25,1524.0,982.5,4.75,0.48,3051.0,-1527.0,-50.05
2024/11/05,黃豆,992.25,996.75,991.0,993.75,629.0,987.25,6.5,0.66,1524.0,-895.0,-58.73
2024/11/06,黃豆,991.75,997.5,973.0,994.5,391.0,993.75,0.75,0.08,629.0,-238.0,-37.84
2024/11/07,黃豆,997.0,1015.5,989.75,1015.5,545.0,994.5,21.0,2.11,391.0,154.0,39.39
2024/11/08,黃豆,1015.0,1030.0,1006.0,1016.75,427.0,1015.5,1.25,0.12,545.0,-118.0,-21.65
2024/11/11,黃豆,1020.75,1025.75,1011.0,1011.75,212.0,1016.75,-5.0,-0.49,427.0,-215.0,-50.35
2024/11/12,黃豆,1011.75,1011.75,998.75,1003.5,209.0,1011.75,-8.25,-0.82,212.0,-3.0,-1.42
2024/11/13,黃豆,1001.25,1004.25,999.0,1004.25,86.0,1003.5,0.75,0.07,209.0,-123.0,-58.85
2024/11/14,黃豆,990.25,990.25,985.75,985.75,152378.0,1004.25,-18.5,-1.84,86.0,152292.0,177083.72
2024/11/15,黃豆,988.0,1005.25,987.25,998.5,140153.0,985.75,12.75,1.29,152378.0,-12225.0,-8.02
2024/11/18,黃豆,1002.5,1011.5,989.5,1009.75,107221.0,998.5,11.25,1.13,140153.0,-32932.0,-23.5
2024/11/19,黃豆,1009.75,1012.75,995.25,998.5,114559.0,1009.75,-11.25,-1.11,107221.0,7338.0,6.84
2024/11/20,黃豆,998.5,1001.5,985.25,990.5,110520.0,998.5,-8.0,-0.8,114559.0,-4039.0,-3.53
2024/11/21,黃豆,991.0,998.75,976.25,977.75,145233.0,990.5,-12.75,-1.29,110520.0,34713.0,31.41
2024/11/22,黃豆,980.75,985.25,975.25,983.5,113875.0,977.75,5.75,0.59,145233.0,-31358.0,-21.59
2024/11/25,黃豆,987.5,993.25,983.0,985.75,100522.0,983.5,2.25,0.23,113875.0,-13353.0,-11.73
2024/11/26,黃豆,980.0,991.25,976.75,983.5,131739.0,985.75,-2.25,-0.23,100522.0,31217.0,31.05
2024/11/27,黃豆,984.0,994.25,983.25,988.75,134095.0,983.5,5.25,0.53,131739.0,2356.0,1.79
2024/11/29,黃豆,993.25,998.0,982.75,989.5,77392.0,988.75,0.75,0.08,134095.0,-56703.0,-42.29
2024/12/02,黃豆,989.5,990.5,977.5,985.25,124010.0,989.5,-4.25,-0.43,77392.0,46618.0,60.24
2024/12/03,黃豆,985.0,999.0,983.5,991.75,135065.0,985.25,6.5,0.66,124010.0,11055.0,8.91
2024/12/04,黃豆,991.5,992.0,980.5,983.75,113543.0,991.75,-8.0,-0.81,135065.0,-21522.0,-15.93
2024/12/05,黃豆,983.5,994.75,982.25,993.75,109222.0,983.75,10.0,1.02,113543.0,-4321.0,-3.81
2024/12/06,黃豆,993.0,997.5,987.75,993.75,150604.0,993.75,0.0,0.0,109222.0,41382.0,37.89
2024/12/09,黃豆,992.25,1003.5,985.75,990.0,155123.0,993.75,-3.75,-0.38,150604.0,4519.0,3.0
2024/12/10,黃豆,990.0,1000.0,988.5,994.75,162231.0,990.0,4.75,0.48,155123.0,7108.0,4.58
2024/12/11,黃豆,994.0,1001.0,988.0,995.5,177510.0,994.75,0.75,0.08,162231.0,15279.0,9.42
2024/12/12,黃豆,995.0,998.25,988.5,995.75,178084.0,995.5,0.25,0.03,177510.0,574.0,0.32
2024/12/13,黃豆,994.25,995.0,986.0,988.25,97052.0,995.75,-7.5,-0.75,178084.0,-81032.0,-45.5
2024/12/16,黃豆,987.5,993.5,981.0,982.0,126195.0,988.25,-6.25,-0.63,97052.0,29143.0,30.03
2024/12/17,黃豆,982.5,986.25,970.5,976.75,170736.0,982.0,-5.25,-0.53,126195.0,44541.0,35.3
2024/12/18,黃豆,976.75,977.5,950.25,951.75,171410.0,976.75,-25.0,-2.56,170736.0,674.0,0.39
2024/12/19,黃豆,950.25,964.75,945.25,963.0,170407.0,951.75,11.25,1.18,171410.0,-1003.0,-0.59
2024/12/20,黃豆,962.5,977.5,960.0,974.5,110119.0,963.0,11.5,1.19,170407.0,-60288.0,-35.38
2024/12/23,黃豆,974.5,979.25,968.0,969.5,73622.0,974.5,-5.0,-0.51,110119.0,-36497.0,-33.14
2024/12/24,黃豆,968.25,975.75,966.0,975.25,28802.0,969.5,5.75,0.59,73622.0,-44820.0,-60.88
2024/12/26,黃豆,979.0,989.75,975.0,988.0,70637.0,975.25,12.75,1.31,28802.0,41835.0,145.25
2024/12/27,黃豆,986.5,989.25,979.25,980.0,56059.0,988.0,-8.0,-0.81,70637.0,-14578.0,-20.64
2024/12/30,黃豆,983.5,994.75,974.75,982.0,39468.0,980.0,2.0,0.2,56059.0,-16591.0,-29.6
2024/12/31,黃豆,980.5,999.5,980.0,998.25,5238.0,982.0,16.25,1.65,39468.0,-34230.0,-86.73
2025/01/02,黃豆,996.5,1004.0,990.75,999.5,1299.0,998.25,1.25,0.13,5238.0,-3939.0,-75.2
2025/01/03,黃豆,1002.25,1002.25,978.75,981.0,912.0,999.5,-18.5,-1.85,1299.0,-387.0,-29.79
2025/01/06,黃豆,982.75,997.5,982.75,992.5,598.0,981.0,11.5,1.17,912.0,-314.0,-34.43
2025/01/07,黃豆,991.0,993.25,982.5,992.25,265.0,992.5,-0.25,-0.03,598.0,-333.0,-55.69
2025/01/08,黃豆,994.0,994.0,985.75,987.5,308.0,992.25,-4.75,-0.48,265.0,43.0,16.23
2025/01/09,黃豆,982.75,992.25,980.5,992.25,168.0,987.5,4.75,0.48,308.0,-140.0,-45.45
2025/01/10,黃豆,992.0,1018.5,992.0,1013.5,435.0,992.25,21.25,2.14,168.0,267.0,158.93
2025/01/13,黃豆,1022.0,1044.0,1021.5,1041.5,202.0,1013.5,28.0,2.76,435.0,-233.0,-53.56
2025/01/14,黃豆,1043.0,1049.0,1035.0,1043.0,220603.0,1041.5,1.5,0.14,202.0,220401.0,109109.41
2025/01/15,黃豆,1046.0,1054.0,1039.75,1042.75,220603.0,1043.0,-0.25,-0.02,220603.0,0.0,0.0
2025/01/24,黃豆,1051.0,1061.5,1046.75,1059.5,107908.0,1042.75,16.75,1.61,220603.0,-112695.0,-51.08
