日期,名稱,開盤價,最高價,最低價,收盤價,成交量,前一天收盤價,Price_Change,Percentage_Change,前一天成交量,Volume_Change,Volume_Percentage_Change
2024/12/04,小麥,537.25,541.0,535.75,538.0,43.0,536.75,1.25,0.23,47.0,-4.0,-8.51
2024/12/05,小麥,537.5,546.75,535.5,546.75,22.0,538.0,8.75,1.63,43.0,-21.0,-48.84
2024/12/06,小麥,544.75,546.0,542.5,542.5,27.0,546.75,-4.25,-0.78,22.0,5.0,22.73
2024/12/09,小麥,541.25,541.25,541.25,541.25,10.0,542.5,-1.25,-0.23,27.0,-17.0,-62.96
2024/12/10,小麥,545.0,545.0,542.0,542.0,2.0,541.25,0.75,0.14,10.0,-8.0,-80.0
2024/12/11,小麥,544.0,552.5,543.5,543.5,56.0,542.0,1.5,0.28,2.0,54.0,2700.0
2024/12/12,小麥,535.0,538.75,533.25,538.75,24.0,543.5,-4.75,-0.87,56.0,-32.0,-57.14
2024/12/13,小麥,526.5,526.5,526.5,526.5,49134.0,538.75,-12.25,-2.27,24.0,49110.0,204625.0
2024/12/16,小麥,552.25,559.25,548.5,550.0,68005.0,526.5,23.5,4.46,49134.0,18871.0,38.41
2024/12/17,小麥,550.75,552.5,542.5,545.0,72661.0,550.0,-5.0,-0.91,68005.0,4656.0,6.85
2024/12/18,小麥,545.0,554.25,540.0,541.25,63252.0,545.0,-3.75,-0.69,72661.0,-9409.0,-12.95
2024/12/19,小麥,541.0,541.75,530.5,533.0,87290.0,541.25,-8.25,-1.52,63252.0,24038.0,38.0
2024/12/20,小麥,532.5,537.25,529.25,533.0,55084.0,533.0,0.0,0.0,87290.0,-32206.0,-36.9
2024/12/23,小麥,533.0,544.0,533.0,540.5,57507.0,533.0,7.5,1.41,55084.0,2423.0,4.4
2024/12/24,小麥,539.5,541.5,533.5,534.75,25215.0,540.5,-5.75,-1.06,57507.0,-32292.0,-56.15
2024/12/26,小麥,534.75,544.0,533.75,541.0,28461.0,534.75,6.25,1.17,25215.0,3246.0,12.87
2024/12/27,小麥,542.0,547.75,537.25,546.5,43052.0,541.0,5.5,1.02,28461.0,14591.0,51.27
2024/12/30,小麥,547.25,554.75,544.5,548.25,46874.0,546.5,1.75,0.32,43052.0,3822.0,8.88
2024/12/31,小麥,548.75,552.75,546.75,551.5,33827.0,548.25,3.25,0.59,46874.0,-13047.0,-27.83
2025/01/02,小麥,551.75,552.75,542.5,545.75,44332.0,551.5,-5.75,-1.04,33827.0,10505.0,31.06
2025/01/03,小麥,545.5,547.0,527.5,529.25,87535.0,545.75,-16.5,-3.02,44332.0,43203.0,97.45
2025/01/06,小麥,530.25,543.75,530.25,540.5,64942.0,529.25,11.25,2.13,87535.0,-22593.0,-25.81
2025/01/07,小麥,540.5,544.25,535.25,542.5,46902.0,540.5,2.0,0.37,64942.0,-18040.0,-27.78
2025/01/08,小麥,542.75,544.75,534.5,536.25,58097.0,542.5,-6.25,-1.15,46902.0,11195.0,23.87
2025/01/09,小麥,535.5,539.25,529.25,534.0,45711.0,536.25,-2.25,-0.42,58097.0,-12386.0,-21.32
2025/01/10,小麥,533.0,541.25,526.0,530.75,104604.0,534.0,-3.25,-0.61,45711.0,58893.0,128.84
2025/01/13,小麥,530.5,545.75,528.5,545.0,84277.0,530.75,14.25,2.68,104604.0,-20327.0,-19.43
2025/01/14,小麥,546.25,552.25,542.75,546.25,70102.0,545.0,1.25,0.23,84277.0,-14175.0,-16.82
2025/01/15,小麥,546.75,551.5,542.0,547.0,70102.0,546.25,0.75,0.14,70102.0,0.0,0.0
2025/01/24,小麥,550.0,552.25,543.5,546.75,38800.0,547.0,-0.25,-0.05,70102.0,-31302.0,-44.65
